"County FIPS","County Name","Year","Household Type","Age Group","Total Households","Data Type"
"83","Montezuma County","2010","All Households","Age 65+","2,771","Estimate"
"83","Montezuma County","2011","All Households","Age 65+","2,886","Estimate"
"83","Montezuma County","2012","All Households","Age 65+","3,002","Estimate"
"83","Montezuma County","2013","All Households","Age 65+","3,103","Estimate"
"83","Montezuma County","2014","All Households","Age 65+","3,215","Estimate"
"83","Montezuma County","2015","All Households","Age 65+","3,365","Estimate"
"83","Montezuma County","2016","All Households","Age 65+","3,504","Estimate"
"83","Montezuma County","2017","All Households","Age 65+","3,595","Estimate"
"83","Montezuma County","2018","All Households","Age 65+","3,740","Estimate"
"83","Montezuma County","2019","All Households","Age 65+","3,909","Estimate"
"83","Montezuma County","2020","All Households","Age 65+","4,042","Estimate"
"83","Montezuma County","2021","All Households","Age 65+","4,149","Estimate"
"83","Montezuma County","2022","All Households","Age 65+","4,254","Estimate"
"83","Montezuma County","2023","All Households","Age 65+","4,370","Estimate"
"83","Montezuma County","2024","All Households","Age 65+","4,474","Estimate"
"83","Montezuma County","2025","All Households","Age 65+","4,647","Estimate"
"83","Montezuma County","2026","All Households","Age 65+","4,763","Estimate"
"83","Montezuma County","2027","All Households","Age 65+","4,832","Estimate"
"83","Montezuma County","2028","All Households","Age 65+","4,892","Estimate"
"83","Montezuma County","2029","All Households","Age 65+","4,951","Estimate"
"83","Montezuma County","2030","All Households","Age 65+","4,991","Estimate"
"83","Montezuma County","2031","All Households","Age 65+","5,033","Estimate"
"83","Montezuma County","2032","All Households","Age 65+","5,036","Estimate"
"83","Montezuma County","2033","All Households","Age 65+","5,048","Estimate"
"83","Montezuma County","2034","All Households","Age 65+","5,079","Estimate"
"83","Montezuma County","2035","All Households","Age 65+","5,102","Estimate"
"83","Montezuma County","2036","All Households","Age 65+","5,089","Estimate"
"83","Montezuma County","2037","All Households","Age 65+","5,092","Estimate"
"83","Montezuma County","2038","All Households","Age 65+","5,090","Estimate"
"83","Montezuma County","2039","All Households","Age 65+","5,079","Estimate"
"83","Montezuma County","2040","All Households","Age 65+","5,056","Estimate"
"83","Montezuma County","2041","All Households","Age 65+","5,043","Estimate"
"83","Montezuma County","2042","All Households","Age 65+","5,030","Estimate"
"83","Montezuma County","2043","All Households","Age 65+","5,001","Estimate"
"83","Montezuma County","2044","All Households","Age 65+","4,989","Estimate"
"83","Montezuma County","2045","All Households","Age 65+","4,993","Estimate"
"83","Montezuma County","2046","All Households","Age 65+","4,995","Estimate"
"83","Montezuma County","2047","All Households","Age 65+","4,986","Estimate"
"83","Montezuma County","2048","All Households","Age 65+","5,007","Estimate"
"83","Montezuma County","2049","All Households","Age 65+","5,022","Estimate"
"83","Montezuma County","2050","All Households","Age 65+","5,051","Estimate"
"85","Montrose County","2010","All Households","Age 65+","4,444","Estimate"
"85","Montrose County","2011","All Households","Age 65+","5,039","Estimate"
"85","Montrose County","2012","All Households","Age 65+","5,280","Estimate"
"85","Montrose County","2013","All Households","Age 65+","5,541","Estimate"
"85","Montrose County","2014","All Households","Age 65+","5,771","Estimate"
"85","Montrose County","2015","All Households","Age 65+","5,923","Estimate"
"85","Montrose County","2016","All Households","Age 65+","6,090","Estimate"
"85","Montrose County","2017","All Households","Age 65+","6,259","Estimate"
"85","Montrose County","2018","All Households","Age 65+","6,520","Estimate"
"85","Montrose County","2019","All Households","Age 65+","6,777","Estimate"
"85","Montrose County","2020","All Households","Age 65+","6,925","Estimate"
"85","Montrose County","2021","All Households","Age 65+","7,213","Estimate"
"85","Montrose County","2022","All Households","Age 65+","7,559","Estimate"
"85","Montrose County","2023","All Households","Age 65+","7,885","Estimate"
"85","Montrose County","2024","All Households","Age 65+","8,162","Estimate"
"85","Montrose County","2025","All Households","Age 65+","8,521","Estimate"
"85","Montrose County","2026","All Households","Age 65+","8,814","Estimate"
"85","Montrose County","2027","All Households","Age 65+","9,005","Estimate"
"85","Montrose County","2028","All Households","Age 65+","9,170","Estimate"
"85","Montrose County","2029","All Households","Age 65+","9,356","Estimate"
"85","Montrose County","2030","All Households","Age 65+","9,541","Estimate"
"85","Montrose County","2031","All Households","Age 65+","9,722","Estimate"
"85","Montrose County","2032","All Households","Age 65+","9,885","Estimate"
"85","Montrose County","2033","All Households","Age 65+","10,038","Estimate"
"85","Montrose County","2034","All Households","Age 65+","10,192","Estimate"
"85","Montrose County","2035","All Households","Age 65+","10,363","Estimate"
"85","Montrose County","2036","All Households","Age 65+","10,485","Estimate"
"85","Montrose County","2037","All Households","Age 65+","10,581","Estimate"
"85","Montrose County","2038","All Households","Age 65+","10,647","Estimate"
"85","Montrose County","2039","All Households","Age 65+","10,718","Estimate"
"85","Montrose County","2040","All Households","Age 65+","10,778","Estimate"
"85","Montrose County","2041","All Households","Age 65+","10,810","Estimate"
"85","Montrose County","2042","All Households","Age 65+","10,864","Estimate"
"85","Montrose County","2043","All Households","Age 65+","10,892","Estimate"
"85","Montrose County","2044","All Households","Age 65+","10,913","Estimate"
"85","Montrose County","2045","All Households","Age 65+","10,963","Estimate"
"85","Montrose County","2046","All Households","Age 65+","11,010","Estimate"
"85","Montrose County","2047","All Households","Age 65+","11,056","Estimate"
"85","Montrose County","2048","All Households","Age 65+","11,122","Estimate"
"85","Montrose County","2049","All Households","Age 65+","11,187","Estimate"
"85","Montrose County","2050","All Households","Age 65+","11,234","Estimate"
"87","Morgan County","2010","All Households","Age 65+","2,447","Estimate"
"87","Morgan County","2011","All Households","Age 65+","2,468","Estimate"
"87","Morgan County","2012","All Households","Age 65+","2,527","Estimate"
"87","Morgan County","2013","All Households","Age 65+","2,555","Estimate"
"87","Morgan County","2014","All Households","Age 65+","2,601","Estimate"
"87","Morgan County","2015","All Households","Age 65+","2,639","Estimate"
"87","Morgan County","2016","All Households","Age 65+","2,665","Estimate"
"87","Morgan County","2017","All Households","Age 65+","2,690","Estimate"
"87","Morgan County","2018","All Households","Age 65+","2,728","Estimate"
"87","Morgan County","2019","All Households","Age 65+","2,782","Estimate"
"87","Morgan County","2020","All Households","Age 65+","2,939","Estimate"
"87","Morgan County","2021","All Households","Age 65+","3,043","Estimate"
"87","Morgan County","2022","All Households","Age 65+","3,139","Estimate"
"87","Morgan County","2023","All Households","Age 65+","3,215","Estimate"
"87","Morgan County","2024","All Households","Age 65+","3,262","Estimate"
"87","Morgan County","2025","All Households","Age 65+","3,343","Estimate"
"87","Morgan County","2026","All Households","Age 65+","3,422","Estimate"
"87","Morgan County","2027","All Households","Age 65+","3,488","Estimate"
"87","Morgan County","2028","All Households","Age 65+","3,545","Estimate"
"87","Morgan County","2029","All Households","Age 65+","3,571","Estimate"
"87","Morgan County","2030","All Households","Age 65+","3,590","Estimate"
"87","Morgan County","2031","All Households","Age 65+","3,620","Estimate"
"87","Morgan County","2032","All Households","Age 65+","3,648","Estimate"
"87","Morgan County","2033","All Households","Age 65+","3,677","Estimate"
"87","Morgan County","2034","All Households","Age 65+","3,703","Estimate"
"87","Morgan County","2035","All Households","Age 65+","3,717","Estimate"
"87","Morgan County","2036","All Households","Age 65+","3,742","Estimate"
"87","Morgan County","2037","All Households","Age 65+","3,737","Estimate"
"87","Morgan County","2038","All Households","Age 65+","3,734","Estimate"
"87","Morgan County","2039","All Households","Age 65+","3,731","Estimate"
"87","Morgan County","2040","All Households","Age 65+","3,737","Estimate"
"87","Morgan County","2041","All Households","Age 65+","3,743","Estimate"
"87","Morgan County","2042","All Households","Age 65+","3,730","Estimate"
"87","Morgan County","2043","All Households","Age 65+","3,728","Estimate"
"87","Morgan County","2044","All Households","Age 65+","3,734","Estimate"
"87","Morgan County","2045","All Households","Age 65+","3,773","Estimate"
"87","Morgan County","2046","All Households","Age 65+","3,806","Estimate"
"87","Morgan County","2047","All Households","Age 65+","3,838","Estimate"
"87","Morgan County","2048","All Households","Age 65+","3,894","Estimate"
"87","Morgan County","2049","All Households","Age 65+","3,942","Estimate"
"87","Morgan County","2050","All Households","Age 65+","3,979","Estimate"
"89","Otero County","2010","All Households","Age 65+","2,237","Estimate"
"89","Otero County","2011","All Households","Age 65+","2,312","Estimate"
"89","Otero County","2012","All Households","Age 65+","2,330","Estimate"
"89","Otero County","2013","All Households","Age 65+","2,358","Estimate"
"89","Otero County","2014","All Households","Age 65+","2,377","Estimate"
"89","Otero County","2015","All Households","Age 65+","2,447","Estimate"
"89","Otero County","2016","All Households","Age 65+","2,452","Estimate"
"89","Otero County","2017","All Households","Age 65+","2,484","Estimate"
"89","Otero County","2018","All Households","Age 65+","2,532","Estimate"
"89","Otero County","2019","All Households","Age 65+","2,556","Estimate"
"89","Otero County","2020","All Households","Age 65+","2,556","Estimate"
"89","Otero County","2021","All Households","Age 65+","2,545","Estimate"
"89","Otero County","2022","All Households","Age 65+","2,556","Estimate"
"89","Otero County","2023","All Households","Age 65+","2,578","Estimate"
"89","Otero County","2024","All Households","Age 65+","2,592","Estimate"
"89","Otero County","2025","All Households","Age 65+","2,642","Estimate"
"89","Otero County","2026","All Households","Age 65+","2,629","Estimate"
"89","Otero County","2027","All Households","Age 65+","2,625","Estimate"
"89","Otero County","2028","All Households","Age 65+","2,635","Estimate"
"89","Otero County","2029","All Households","Age 65+","2,632","Estimate"
"89","Otero County","2030","All Households","Age 65+","2,639","Estimate"
"89","Otero County","2031","All Households","Age 65+","2,605","Estimate"
"89","Otero County","2032","All Households","Age 65+","2,573","Estimate"
"89","Otero County","2033","All Households","Age 65+","2,535","Estimate"
"89","Otero County","2034","All Households","Age 65+","2,490","Estimate"
"89","Otero County","2035","All Households","Age 65+","2,454","Estimate"
"89","Otero County","2036","All Households","Age 65+","2,441","Estimate"
"89","Otero County","2037","All Households","Age 65+","2,408","Estimate"
"89","Otero County","2038","All Households","Age 65+","2,374","Estimate"
"89","Otero County","2039","All Households","Age 65+","2,339","Estimate"
"89","Otero County","2040","All Households","Age 65+","2,315","Estimate"
"89","Otero County","2041","All Households","Age 65+","2,288","Estimate"
"89","Otero County","2042","All Households","Age 65+","2,287","Estimate"
"89","Otero County","2043","All Households","Age 65+","2,268","Estimate"
"89","Otero County","2044","All Households","Age 65+","2,258","Estimate"
"89","Otero County","2045","All Households","Age 65+","2,260","Estimate"
"89","Otero County","2046","All Households","Age 65+","2,269","Estimate"
"89","Otero County","2047","All Households","Age 65+","2,278","Estimate"
"89","Otero County","2048","All Households","Age 65+","2,283","Estimate"
